text,label
i will endeavor to be a beacon of love so that our children our friends our family members will know that it is acceptable to be who they are to express themselves as the gender they feel they are to love whom ever they love and to be accepted by themselves and others,2
i couldn t wait to get bigger so i wouldn t feel so helpless,4
i still feel like i need to add something more to this card he absolutely loved it,2
i feel lame i am lame a href http misfitdina,0
i feel exceptionally exhausted after this particular episode of my continuing journeys into the cesspools of cinema,0
i feel less uncertain now since i did have the pleasure of doing lunch with him before all of this mess really got started so i pack everything up alice included and get in gabe s truck,4
i woke up more or less rested i wasn t as tired as the past two days however with the allergy so strong that really lasts very little because you soon start having a headache well to feel uncomfortable itchy and you don t feel well obviously,4
i can feel a little bit of a benevolent connection with the critic micah mattix who writes in a conservative think tank piece on form and flarf that what is needed is a return to the natural constraint of complex form,1
im sure that if someone told me that they hated me and they meant it that i would feel a sadness or a discontent with that knowledge,0
i am feeling overwhelmed and frustrated because bek has had yet another crazy poo diaper seconds before we re supposed to walk out the door,5
i am feeling beaten down and defeated,0
i feel so much more peaceful mentally and better then ive felt in a really long time,1
i feel bad for even trying but if they never said all those things to me i wouldnt be the person i am today,0
im not feeling particularly inspired,1
i guess i was just feeling a little spiteful,3
i send a message to my pt saying that i feel defeated all my deep muscles ache and i swear my joint is joining the party,0
