text,label
i noticed i couldn t feel the razor glide up my shin or the ledge supporting my foot,2
i want a boyfriend just to feel loved and not alone,2
i feel very privileged to be living here especially sweeter given the long road to get here,1
i almost never read the emails we get from the firm they re usually just missives to make me feel like a guilty asshole for not ever giving blood,0
i am feeling like i have the most pathetic life when in fact i am so blessed,0
im standing outside on the porch with a book i cant settle my brains down for two seconds to read a cigarette thats in the process of being smoked too fast and a deep feeling of discontent that settles in the bottom of my stomach like stones,0
i feel so utterly overwhelmed and hopeless sometimes because i feel like i cant give to anything in life,4
i feel like i ve slacked lately i need to shout that i ve come so far in marathon training and have amazed myself rasberirunner,5
i sit in this queue and its apparent immovability i feel frustration getting the better of me,1
i feel very lucky that i was one of the few to have the ability to review this product,1
i feel outgoing again,1
i heard someone post recently about feeling envious of those who had gotten published without much effort,3
i feel safe and that someone is taking care of me i get a tingling in the back of my neck and head that feels like a mixture between getting shocked and someone warming up my neck nerves,1
i am still feeling the endorphins but the melancholy gloom should soon return likely after lunch which i need to consume right now,0
i feel that sneha looks more gorgeous in telegu mo,1
i feel so happy today me so,1
i could feel its hot breath fierce and acrid upon me,2
i had gained a total of pounds over a year and a half and i was starting to feel doomed,0
i feel pissed thats why my close friends escape immediately when im angry,3
i feel jealous when i see my friends with their significant others,3
i feel so inspired to do that,1
i feel helpless and hopeless,4
i feel that im not ugly because my friends talk to me asdfghjkl guys girls love yourselves and nevel let anyone bring you down feel pretty love yourself,0
im ashamed i must admit to be feeling so petty and glum and i apologized profusely to my poor friend who had to listen to me rant about these things today mostly the one about pretty people actually,3
i am learning so much and feeling myself become a better person just because i have chosen to focus,1
i am embarrassed that i feel lame about it,0
im that girl who feels really insecure and never dare to start conversation with guys because i never wanted to sound annoying or needy,4
